,구,거래건수,위도,경도
79,영등포구,8055,37.538964,126.893422
80,영등포구,8055,37.542645,126.890065
81,영등포구,8055,37.545629,126.891554
82,영등포구,8055,37.507088,126.913103
83,영등포구,8055,37.494306,126.900642
84,영등포구,8055,37.522602,126.881344
85,송파구,4819,37.538055,127.122215
86,송파구,4819,37.528779,127.116814
87,송파구,4819,37.496923,127.143302
88,송파구,4819,37.493534,127.146891
89,송파구,4819,37.496025,127.149894
90,송파구,4819,37.49688,127.148538
91,송파구,4819,37.511009,127.123923
92,송파구,4819,37.514596,127.114379
93,송파구,4819,37.515538,127.134424
94,송파구,4819,37.50401,127.134003
95,송파구,4819,37.50609,127.109571
96,송파구,4819,37.502323,127.116741
97,송파구,4819,37.50273,127.102497
98,송파구,4819,37.501901,127.091876
99,송파구,4819,37.495585,127.12183
100,송파구,4819,37.496537,127.105726
101,송파구,4819,37.498639,127.126488
102,송파구,4819,37.490024,127.124055
103,송파구,4819,37.48989,127.110917
104,송파구,4819,37.477368,127.131914
105,송파구,4819,37.481576,127.140424
106,송파구,4819,37.506167,127.084325
107,송파구,4819,37.511956,127.088281
108,송파구,4819,37.513354,127.094316
109,송파구,4819,37.520419,127.112285
110,송파구,4819,37.518133,127.100683
111,송파구,4819,37.508661,127.07709
112,송파구,4819,37.506967,127.083673
113,송파구,4819,37.517302,127.104967
114,송파구,4819,37.534673,127.117643
115,송파구,4819,37.506058,127.111216
116,송파구,4819,37.502699,127.102321
117,송파구,4819,37.502724,127.092352
118,송파구,4819,37.496486,127.126006
119,송파구,4819,37.486581,127.127495
120,송파구,4819,37.478077,127.133269
121,송파구,4819,37.512017,127.116902
122,송파구,4819,37.503984,127.135124
123,송파구,4819,37.494161,127.145196
124,송파구,4819,37.497117,127.152393
125,금천구,3694,37.476681,126.883767
126,금천구,3694,37.456979,126.895656
127,금천구,3694,37.456979,126.895656
128,금천구,3694,37.456979,126.895656
129,금천구,3694,37.456979,126.895656
130,금천구,3694,37.456979,126.895656
131,금천구,3694,37.456979,126.895656
132,금천구,3694,37.456979,126.895656
133,금천구,3694,37.456979,126.895656
134,금천구,3694,37.456979,126.895656
135,금천구,3694,37.477598,126.888291
136,금천구,3694,37.469371,126.901246
137,금천구,3694,37.453325,126.906222
138,동대문구,2946,37.575868,127.037305
139,동대문구,2946,37.583778,127.037226
140,동대문구,2946,37.574428,127.039712
141,동대문구,2946,37.574428,127.039712
142,동대문구,2946,37.57097,127.056703
143,동대문구,2946,37.57097,127.056703
144,동대문구,2946,37.574428,127.039712
145,동대문구,2946,37.574428,127.039712
146,동대문구,2946,37.588799,127.04528
147,동대문구,2946,37.593733,127.051434
148,동대문구,2946,37.574428,127.039712
149,동대문구,2946,37.574428,127.039712
150,동대문구,2946,37.574428,127.039712
151,동대문구,2946,37.574428,127.039712
152,동대문구,2946,37.575204,127.026023
153,동대문구,2946,37.576328,127.034621
154,동대문구,2946,37.584134,127.03796
155,동대문구,2946,37.579797,127.053848
156,동대문구,2946,37.569883,127.056757
157,동대문구,2946,37.570749,127.068233
158,동대문구,2946,37.586643,127.044621
159,동대문구,2946,37.591447,127.051971
160,동대문구,2946,37.589592,127.061228
161,동대문구,2946,37.598851,127.062465
162,강남구,2603,37.523807,127.026492
163,강남구,2603,37.511498,127.028552
164,강남구,2603,37.517353,127.037164
165,강남구,2603,37.530734,127.028461
166,강남구,2603,37.524399,127.050457
167,강남구,2603,37.514315,127.062824
168,강남구,2603,37.511399,127.046255
169,강남구,2603,37.493236,127.056687
170,강남구,2603,37.502252,127.064162
171,강남구,2603,37.49975,127.057747
172,강남구,2603,37.495361,127.033058
173,강남구,2603,37.49604,127.04679
174,강남구,2603,37.490945,127.038475
175,강남구,2603,37.483818,127.046346
176,강남구,2603,37.481925,127.057439
177,강남구,2603,37.489766,127.069056
178,강남구,2603,37.478833,127.051599
179,강남구,2603,37.464369,127.104583
180,강남구,2603,37.48336,127.08648
181,강남구,2603,37.491887,127.087982
182,강남구,2603,37.492172,127.073696
183,강남구,2603,37.485881,127.096706
184,강남구,2603,37.500335,127.037596
185,강남구,2603,37.47826,127.052024
186,강남구,2603,37.523404,127.046858
187,강남구,2603,37.512792,127.053085
188,강남구,2603,37.501711,127.057851
189,강남구,2603,37.522893,127.028589
190,강남구,2603,37.513093,127.031353
191,강남구,2603,37.528752,127.031766
192,강남구,2603,37.466494,127.103021
193,강남구,2603,37.476796,127.100387
194,강남구,2603,37.47145,127.107251
195,강남구,2603,37.491326,127.083799
196,강남구,2603,37.485767,127.098137
197,강남구,2603,37.486509,127.040738
198,마포구,2228,37.554474,126.956308
199,마포구,2228,37.548092,126.954994
200,마포구,2228,37.539758,126.950007
201,마포구,2228,37.541502,126.940443
202,마포구,2228,37.549807,126.943177
203,마포구,2228,37.549096,126.947307
204,마포구,2228,37.548524,126.936813
205,마포구,2228,37.54778,126.932218
206,마포구,2228,37.553838,126.918765
207,마포구,2228,37.547027,126.909029
208,마포구,2228,37.566404,126.901763
209,마포구,2228,37.566404,126.901763
210,마포구,2228,37.563027,126.921519
211,마포구,2228,37.566404,126.901763
212,마포구,2228,37.566404,126.901763
213,마포구,2228,37.570748,126.87984
214,마포구,2228,37.555483,126.955998
215,마포구,2228,37.548828,126.959006
216,마포구,2228,37.544374,126.956854
217,마포구,2228,37.539966,126.95
218,마포구,2228,37.541967,126.940414
219,마포구,2228,37.54035,126.940474
220,마포구,2228,37.537003,126.945323
221,마포구,2228,37.551055,126.943731
222,마포구,2228,37.551546,126.947279
223,마포구,2228,37.554402,126.938556
224,마포구,2228,37.547351,126.937074
225,마포구,2228,37.54384,126.933903
226,마포구,2228,37.545679,126.932695
227,마포구,2228,37.550966,126.929835
228,마포구,2228,37.547431,126.922946
229,마포구,2228,37.54575,126.928674
230,마포구,2228,37.54421,126.930866
231,마포구,2228,37.54625,126.920245
232,마포구,2228,37.55391,126.918985
233,마포구,2228,37.55765,126.925663
234,마포구,2228,37.549046,126.911558
235,마포구,2228,37.55662,126.903976
236,마포구,2228,37.562962,126.921783
237,마포구,2228,37.563317,126.91087
238,마포구,2228,37.5704,126.907656
239,마포구,2228,37.577131,126.893488
240,구로구,2225,37.509951,126.882174
241,구로구,2225,37.49565,126.887771
242,구로구,2225,37.49565,126.887771
243,구로구,2225,37.49565,126.887771
244,구로구,2225,37.49565,126.887771
245,구로구,2225,37.49565,126.887771
246,구로구,2225,37.482704,126.888019
247,구로구,2225,37.49565,126.887771
248,구로구,2225,37.49565,126.887771
249,구로구,2225,37.49565,126.887771
250,구로구,2225,37.49565,126.887771
251,구로구,2225,37.49565,126.887771
252,구로구,2225,37.49565,126.887771
253,구로구,2225,37.49565,126.887771
254,구로구,2225,37.493837,126.831527
255,구로구,2225,37.509454,126.880425
256,구로구,2225,37.4929,126.886427
257,구로구,2225,37.482944,126.888062
258,구로구,2225,37.50356,126.855829
259,구로구,2225,37.49497,126.851409
260,구로구,2225,37.494129,126.840746
261,구로구,2225,37.49687,126.831303
262,구로구,2225,37.493507,126.820255
263,구로구,2225,37.482016,126.841789
264,구로구,2225,37.484059,126.82298
265,중구,1824,37.564079,126.980046
266,중구,1824,37.557288,126.979369
267,중구,1824,37.560029,126.985806
268,중구,1824,37.560148,126.995572
269,중구,1824,37.561919,127.007818
270,중구,1824,37.564445,127.005023
271,중구,1824,37.56669,126.991319
272,중구,1824,37.557913,127.013655
273,중구,1824,37.554398,127.008155
274,중구,1824,37.552459,127.008973
275,중구,1824,37.557074,127.014616
276,중구,1824,37.56376,126.997459
277,중구,1824,37.560042,127.019399
278,중구,1824,37.568542,127.020827
279,중구,1824,37.558842,126.96632
280,중구,1824,37.567732,126.979171
281,중구,1824,37.567577,126.981026
282,중구,1824,37.568174,126.976805
283,중구,1824,37.566295,126.980137
284,중구,1824,37.565757,126.985892
285,중구,1824,37.567451,126.982976
286,중구,1824,37.567588,126.983748
287,중구,1824,37.567242,126.984082
288,중구,1824,37.567116,126.987193
289,중구,1824,37.567358,126.989674
290,중구,1824,37.563731,126.980135
291,중구,1824,37.55845,126.977464
292,중구,1824,37.5625,126.978056
293,중구,1824,37.563334,126.976861
294,중구,1824,37.563785,126.981752
295,중구,1824,37.561033,126.978259
296,중구,1824,37.560635,126.976863
297,중구,1824,37.557154,126.974366
298,중구,1824,37.558687,126.972589
299,중구,1824,37.557841,126.97062
300,중구,1824,37.557439,126.980748
301,중구,1824,37.558033,126.983443
302,중구,1824,37.56006,126.984082
303,중구,1824,37.561279,126.98343
304,중구,1824,37.561903,126.987942
305,중구,1824,37.564135,126.984148
306,중구,1824,37.56288,126.984505
307,중구,1824,37.55926,126.984605
308,중구,1824,37.558534,126.985813
309,중구,1824,37.560392,126.987105
310,중구,1824,37.564362,126.987314
311,중구,1824,37.562463,126.995255
312,중구,1824,37.562923,126.999921
313,중구,1824,37.56378,126.995779
314,중구,1824,37.564357,126.99822
315,중구,1824,37.561401,127.000871
316,중구,1824,37.560992,126.992264
317,중구,1824,37.55896,126.995427
318,중구,1824,37.559069,126.997152
319,중구,1824,37.56041,126.99086
320,중구,1824,37.560755,126.98985
321,중구,1824,37.557397,126.990492
322,중구,1824,37.561397,127.007583
323,중구,1824,37.55991,127.00256
324,중구,1824,37.565194,127.005069
325,중구,1824,37.563799,127.008655
326,중구,1824,37.563176,127.004625
327,중구,1824,37.566868,127.00631
328,중구,1824,37.565117,127.009288
329,중구,1824,37.566587,126.998139
330,중구,1824,37.566455,127.001862
331,중구,1824,37.568136,126.999252
332,중구,1824,37.568469,127.001903
333,중구,1824,37.564685,127.0007
334,중구,1824,37.566292,126.992337
335,중구,1824,37.567709,126.993042
336,중구,1824,37.567564,126.996085
337,중구,1824,37.562676,126.991874
338,중구,1824,37.564226,126.992375
339,중구,1824,37.564472,126.994232
340,중구,1824,37.564385,126.990257
341,중구,1824,37.559441,127.013427
342,중구,1824,37.566792,127.016839
343,중구,1824,37.564149,127.015091
344,중구,1824,37.56794,127.020367
345,중구,1824,37.563075,126.974142
346,중구,1824,37.566905,126.972078
347,중구,1824,37.562471,126.970566
348,중구,1824,37.564783,126.968176
349,중구,1824,37.567411,126.968642
350,중구,1824,37.558715,126.96584
351,중구,1824,37.559382,126.969985
352,중구,1824,37.556408,126.967319
353,중구,1824,37.553986,126.96415
354,강동구,1803,37.567438,127.173364
355,강동구,1803,37.550583,127.168797
356,강동구,1803,37.53012,127.123858
357,강동구,1803,37.53012,127.123858
358,강동구,1803,37.53012,127.123858
359,강동구,1803,37.53012,127.123858
360,강동구,1803,37.53012,127.123858
361,강동구,1803,37.53012,127.123858
362,강동구,1803,37.53012,127.123858
363,강동구,1803,37.53012,127.123858
364,강동구,1803,37.53012,127.123858
365,강동구,1803,37.53012,127.123858
366,강동구,1803,37.53012,127.123858
367,강동구,1803,37.53012,127.123858
368,강동구,1803,37.53012,127.123858
369,강동구,1803,37.539616,127.145914
370,강동구,1803,37.53012,127.123858
371,강동구,1803,37.53012,127.123858
372,강동구,1803,37.549276,127.147555
373,강동구,1803,37.561068,127.160582
374,강동구,1803,37.54822,127.17063
375,강동구,1803,37.539123,127.143163
376,강동구,1803,37.531157,127.142891
377,강동구,1803,37.552497,127.13301
378,강동구,1803,37.531338,127.129174
379,강동구,1803,37.543676,127.131748
380,강동구,1803,37.569204,127.17162
381,서초구,1635,37.490077,127.019534
382,서초구,1635,37.492051,127.025083
383,서초구,1635,37.483594,127.012518
384,서초구,1635,37.502624,127.022175
385,서초구,1635,37.515102,127.009083
386,서초구,1635,37.50049,126.986012
387,서초구,1635,37.505136,127.013354
388,서초구,1635,37.504644,126.994495
389,서초구,1635,37.512027,127.005572
390,서초구,1635,37.498651,126.995469
391,서초구,1635,37.494151,126.988688
392,서초구,1635,37.483406,126.994486
393,서초구,1635,37.479887,126.985499
394,서초구,1635,37.480255,126.999028
395,서초구,1635,37.489624,126.991383
396,서초구,1635,37.471701,127.02675
397,서초구,1635,37.47062,127.041076
398,서초구,1635,37.458154,127.076727
399,서초구,1635,37.484677,126.989955
400,서초구,1635,37.474839,127.041717
401,서초구,1635,37.466629,127.021892
402,서초구,1635,37.446848,127.053774
403,서초구,1635,37.513667,127.016166
404,서초구,1635,37.502816,127.010493
405,서초구,1635,37.488514,127.016222
406,서초구,1635,37.456881,127.074171
407,서초구,1635,37.462035,127.052837
408,서초구,1635,37.447112,127.058841
409,은평구,1483,37.605314,126.934567
410,은평구,1483,37.602766,126.928839
411,은평구,1483,37.602766,126.928839
412,은평구,1483,37.602766,126.928839
413,은평구,1483,37.602766,126.928839
414,은평구,1483,37.611074,126.907302
415,은평구,1483,37.612256,126.923141
416,은평구,1483,37.602766,126.928839
417,은평구,1483,37.602766,126.928839
418,은평구,1483,37.602766,126.928839
419,은평구,1483,37.604582,126.914611
420,은평구,1483,37.602766,126.928839
421,은평구,1483,37.602766,126.928839
422,은평구,1483,37.584166,126.905952
423,은평구,1483,37.585574,126.894529
424,은평구,1483,37.639681,126.937804
425,은평구,1483,37.585121,126.89426
426,은평구,1483,37.605253,126.929107
427,은평구,1483,37.620465,126.927435
428,은평구,1483,37.621223,126.914993
429,은평구,1483,37.61139,126.910297
430,은평구,1483,37.612276,126.92285
431,은평구,1483,37.592677,126.920257
432,은평구,1483,37.60477,126.915663
433,은평구,1483,37.595711,126.909195
434,은평구,1483,37.584724,126.907223
435,은평구,1483,37.644355,126.936524
436,용산구,1377,37.549901,126.980613
437,용산구,1377,37.542884,126.985008
438,용산구,1377,37.542865,126.973353
439,용산구,1377,37.545502,126.969899
440,용산구,1377,37.532612,126.990182
441,용산구,1377,37.532612,126.990182
442,용산구,1377,37.542828,126.960951
443,용산구,1377,37.537663,126.959677
444,용산구,1377,37.529054,126.969503
445,용산구,1377,37.532612,126.990182
446,용산구,1377,37.532612,126.990182
447,용산구,1377,37.532612,126.990182
448,용산구,1377,37.532612,126.990182
449,용산구,1377,37.537541,127.005165
450,용산구,1377,37.518619,126.991299
451,용산구,1377,37.526873,127.000917
452,용산구,1377,37.549171,126.978938
453,용산구,1377,37.544184,126.98511
454,용산구,1377,37.534964,126.986876
455,용산구,1377,37.546267,126.972941
456,용산구,1377,37.542934,126.97341
457,용산구,1377,37.534968,126.977282
458,용산구,1377,37.551535,126.974137
459,용산구,1377,37.552113,126.966089
460,용산구,1377,37.54887,126.967046
461,용산구,1377,37.546067,126.967745
462,용산구,1377,37.543407,126.968276
463,용산구,1377,37.539977,126.966998
464,용산구,1377,37.536307,126.963165
465,용산구,1377,37.53573,126.955199
466,용산구,1377,37.535428,126.952396
467,용산구,1377,37.53504,126.9465
468,용산구,1377,37.53414,126.956862
469,용산구,1377,37.533504,126.952763
470,용산구,1377,37.543291,126.961214
471,용산구,1377,37.539188,126.95794
472,용산구,1377,37.537571,126.959936
473,용산구,1377,37.536423,126.969346
474,용산구,1377,37.534581,126.964922
475,용산구,1377,37.534384,126.973765
476,용산구,1377,37.531715,126.970242
477,용산구,1377,37.533189,126.974319
478,용산구,1377,37.527123,126.97083
479,용산구,1377,37.524659,126.963299
480,용산구,1377,37.524133,126.961987
481,용산구,1377,37.5367,126.992151
482,용산구,1377,37.533889,127.003955
483,용산구,1377,37.523599,126.995949
484,용산구,1377,37.521042,126.993023
485,용산구,1377,37.522591,126.998382
486,용산구,1377,37.51915,126.983164
487,용산구,1377,37.528858,126.999766
488,중랑구,1315,37.606736,127.092924
489,중랑구,1315,37.606736,127.092924
490,중랑구,1315,37.606736,127.092924
491,중랑구,1315,37.587331,127.087419
492,중랑구,1315,37.606736,127.092924
493,중랑구,1315,37.582921,127.088107
494,중랑구,1315,37.606736,127.092924
495,중랑구,1315,37.606736,127.092924
496,중랑구,1315,37.606736,127.092924
497,중랑구,1315,37.606736,127.092924
498,중랑구,1315,37.606736,127.092924
499,중랑구,1315,37.606736,127.092924
500,중랑구,1315,37.601504,127.106215
501,중랑구,1315,37.606736,127.092924
502,중랑구,1315,37.605867,127.099356
503,중랑구,1315,37.606188,127.094222
504,중랑구,1315,37.58442,127.086487
505,중랑구,1315,37.596267,127.085704
506,중랑구,1315,37.59975,127.077718
507,중랑구,1315,37.611266,127.077829
508,중랑구,1315,37.596678,127.100419
509,중랑구,1315,37.607237,127.098924
510,성동구,1313,37.563386,127.037047
511,성동구,1313,37.56598,127.031444
512,성동구,1313,37.567363,127.040731
513,성동구,1313,37.558904,127.047597
514,성동구,1313,37.563386,127.037047
515,성동구,1313,37.563386,127.037047
516,성동구,1313,37.550935,127.033903
517,성동구,1313,37.553509,127.023661
518,성동구,1313,37.549549,127.019842
519,성동구,1313,37.545404,127.024129
520,성동구,1313,37.540788,127.020624
521,성동구,1313,37.543511,127.042746
522,성동구,1313,37.543511,127.042746
523,성동구,1313,37.540855,127.056517
524,성동구,1313,37.540855,127.056517
525,성동구,1313,37.553181,127.062066
526,성동구,1313,37.56147,127.056348
527,성동구,1313,37.569332,127.025349
528,성동구,1313,37.562462,127.029586
529,성동구,1313,37.566144,127.032921
530,성동구,1313,37.563897,127.033258
531,성동구,1313,37.567305,127.039084
532,성동구,1313,37.561371,127.046789
533,성동구,1313,37.559076,127.035869
534,성동구,1313,37.551169,127.031462
535,성동구,1313,37.554697,127.023412
536,성동구,1313,37.552482,127.020133
537,성동구,1313,37.549504,127.021812
538,성동구,1313,37.547468,127.02006
539,성동구,1313,37.542764,127.014662
540,성동구,1313,37.544661,127.046772
541,성동구,1313,37.541123,127.056125
542,성동구,1313,37.552124,127.067652
543,성동구,1313,37.564354,127.052795
544,관악구,1207,37.488208,126.932761
545,관악구,1207,37.491928,126.958841
546,관악구,1207,37.489708,126.948322
547,관악구,1207,37.480738,126.95695
548,관악구,1207,37.476281,126.958369
549,관악구,1207,37.479143,126.941675
550,관악구,1207,37.485376,126.942503
551,관악구,1207,37.484016,126.949645
552,관악구,1207,37.475126,126.965259
553,관악구,1207,37.464115,126.977754
554,관악구,1207,37.479662,126.931311
555,관악구,1207,37.481698,126.927268
556,관악구,1207,37.475037,126.934972
557,관악구,1207,37.485479,126.918044
558,관악구,1207,37.463204,126.935795
559,관악구,1207,37.461554,126.918807
560,관악구,1207,37.482592,126.907808
561,관악구,1207,37.470593,126.936855
562,관악구,1207,37.470135,126.933007
563,관악구,1207,37.476348,126.915677
564,관악구,1207,37.471024,126.921689
565,관악구,1207,37.482717,126.949951
566,관악구,1207,37.476412,126.925691
567,관악구,1207,37.474116,126.976721
568,양천구,1189,37.530433,126.870985
569,양천구,1189,37.546108,126.871631
570,양천구,1189,37.544858,126.864408
571,양천구,1189,37.532327,126.868343
572,양천구,1189,37.535136,126.87854
573,양천구,1189,37.532815,126.83153
574,양천구,1189,37.52497,126.844572
575,양천구,1189,37.533674,126.82905
576,양천구,1189,37.524619,126.840063
577,양천구,1189,37.538566,126.827186
578,양천구,1189,37.516265,126.843631
579,양천구,1189,37.521756,126.834791
580,양천구,1189,37.51855,126.854354
581,양천구,1189,37.519267,126.870723
582,양천구,1189,37.515086,126.854859
583,양천구,1189,37.523422,126.85868
584,양천구,1189,37.517053,126.864399
585,양천구,1189,37.514412,126.8597
586,양천구,1189,37.521636,126.857957
587,양천구,1189,37.539776,126.869079
588,양천구,1189,37.529444,126.834248
589,광진구,1173,37.54325,127.073393
590,광진구,1173,37.553038,127.073657
591,광진구,1173,37.53821,127.082191
592,광진구,1173,37.53821,127.082191
593,광진구,1173,37.53821,127.082191
594,광진구,1173,37.53821,127.082191
595,광진구,1173,37.550578,127.081722
596,광진구,1173,37.547835,127.104695
597,광진구,1173,37.53821,127.082191
598,광진구,1173,37.53821,127.082191
599,광진구,1173,37.53821,127.082191
600,광진구,1173,37.53821,127.082191
601,광진구,1173,37.53821,127.082191
602,광진구,1173,37.53821,127.082191
603,광진구,1173,37.53821,127.082191
604,광진구,1173,37.561882,127.084745
605,광진구,1173,37.553729,127.082381
606,광진구,1173,37.544655,127.089493
607,광진구,1173,37.546992,127.103926
608,광진구,1173,37.534692,127.074327
609,광진구,1173,37.544427,127.070047
610,광진구,1173,37.553878,127.073516
611,도봉구,985,37.668639,127.047364
612,도봉구,985,37.668639,127.047364
613,도봉구,985,37.668639,127.047364
614,도봉구,985,37.668639,127.047364
615,도봉구,985,37.668639,127.047364
616,도봉구,985,37.668639,127.047364
617,도봉구,985,37.668639,127.047364
618,도봉구,985,37.668639,127.047364
619,도봉구,985,37.668639,127.047364
620,도봉구,985,37.668639,127.047364
621,도봉구,985,37.668639,127.047364
622,도봉구,985,37.668639,127.047364
623,도봉구,985,37.668639,127.047364
624,도봉구,985,37.668639,127.047364
625,도봉구,985,37.652731,127.02871
626,도봉구,985,37.666224,127.03665
627,도봉구,985,37.64344,127.039413
628,도봉구,985,37.678103,127.043249
629,종로구,929,37.584009,126.970626
630,종로구,929,37.575408,126.965944
631,종로구,929,37.590758,126.980996
632,종로구,929,37.594768,126.965574
633,종로구,929,37.613029,126.974485
634,종로구,929,37.57711,126.958562
635,종로구,929,37.568547,126.964454
636,종로구,929,37.582682,126.984831
637,종로구,929,37.570962,126.977881
638,종로구,929,37.573681,127.009292
639,종로구,929,37.577245,127.005622
640,종로구,929,37.587817,127.001745
641,종로구,929,37.573172,126.97922
642,종로구,929,37.573172,126.97922
643,종로구,929,37.573172,126.97922
644,종로구,929,37.573172,126.97922
645,종로구,929,37.573172,126.97922
646,종로구,929,37.587111,126.969069
647,종로구,929,37.583911,126.968354
648,종로구,929,37.584381,126.971489
649,종로구,929,37.582416,126.97167
650,종로구,929,37.580363,126.972065
651,종로구,929,37.578307,126.972872
652,종로구,929,37.576122,126.973453
653,종로구,929,37.580141,126.970127
654,종로구,929,37.580478,126.965838
655,종로구,929,37.579423,126.968521
656,종로구,929,37.582175,126.967275
657,종로구,929,37.577645,126.970877
658,종로구,929,37.577076,126.968848
659,종로구,929,37.575641,126.971177
660,종로구,929,37.573711,126.966295
661,종로구,929,37.572445,126.975158
662,종로구,929,37.571429,126.97457
663,종로구,929,37.573113,126.971819
664,종로구,929,37.572655,126.976742
665,종로구,929,37.570366,126.973968
666,종로구,929,37.571299,126.968815
667,종로구,929,37.571886,126.980676
668,종로구,929,37.569668,126.979809
669,종로구,929,37.573994,126.981139
670,종로구,929,37.575301,126.979265
671,종로구,929,37.570479,126.980434
672,종로구,929,37.571692,126.982996
673,종로구,929,37.574336,126.984857
674,종로구,929,37.573529,126.983065
675,종로구,929,37.57695,126.991141
676,종로구,929,37.575619,126.991498
677,종로구,929,37.576159,126.989206
678,종로구,929,37.574082,126.989819
679,종로구,929,37.574538,126.986664
680,종로구,929,37.569182,126.986053
681,종로구,929,37.571837,126.986206
682,종로구,929,37.572558,126.988732
683,종로구,929,37.570195,126.986454
684,종로구,929,37.582882,126.980836
685,종로구,929,37.585404,126.982123
686,종로구,929,37.577515,126.983939
687,종로구,929,37.580122,126.981424
688,종로구,929,37.580693,126.982268
689,종로구,929,37.577668,126.980593
690,종로구,929,37.577322,126.982187
691,종로구,929,37.582235,126.984666
692,종로구,929,37.578363,126.985575
693,종로구,929,37.581321,126.987016
694,종로구,929,37.581687,126.988696
695,종로구,929,37.57098,126.995131
696,종로구,929,37.572598,126.991715
697,종로구,929,37.572398,126.992873
698,종로구,929,37.572085,126.990736
699,종로구,929,37.569411,126.99383
700,종로구,929,37.5692,126.990527
701,종로구,929,37.570337,126.992072
702,종로구,929,37.573102,126.997921
703,종로구,929,37.569643,126.997971
704,종로구,929,37.575326,126.997429
705,종로구,929,37.57359,126.999447
706,종로구,929,37.570618,126.998135
707,종로구,929,37.572859,127.003417
708,종로구,929,37.57054,127.003794
709,종로구,929,37.572572,127.006996
710,종로구,929,37.577066,127.006358
711,종로구,929,37.5775,127.000903
712,종로구,929,37.575189,127.006471
713,종로구,929,37.581654,127.005083
714,종로구,929,37.587955,127.001157
715,종로구,929,37.588347,126.997733
716,종로구,929,37.584521,126.998638
717,종로구,929,37.582225,127.000008
718,종로구,929,37.588359,126.994739
719,종로구,929,37.574729,127.012062
720,종로구,929,37.575979,127.018802
721,종로구,929,37.567917,126.965108
722,종로구,929,37.567121,126.967018
723,종로구,929,37.569779,126.96576
724,종로구,929,37.571862,126.965154
725,종로구,929,37.572612,126.960436
726,종로구,929,37.574294,126.962469
727,종로구,929,37.609211,126.957246
728,종로구,929,37.61042,126.969837
729,종로구,929,37.594148,126.964248
730,종로구,929,37.60031,126.957773
731,종로구,929,37.602696,126.961378
732,종로구,929,37.575906,126.959334
733,서대문구,789,37.567945,126.959437
734,서대문구,789,37.562431,126.954397
735,서대문구,789,37.56483,126.954715
736,서대문구,789,37.56555,126.941382
737,서대문구,789,37.571987,126.932812
738,서대문구,789,37.579213,126.936773
739,서대문구,789,37.579213,126.936773
